InitialReportDate,DateofDiscovery,Operator,TrackingNum,FacilityType,Latitude,Longitude,county,livestock,PublicByway,ResidenceOrOccupiedStructure,CurrentLandUse,OtherLandUse,SurfaceWaterSupplyArea,WatersoftheState,SpillDescription
12/13/2017,12/12/2017,HRM RESOURCES II LLC,401484401,WELL,39.76873,-103.15451,WASHINGTON,0,0,0,CROP LAND,dryland corn stubble,0,0,Check valve on wellhead cracked once the temperature increased. Soil was cleaned and disposed of. Check valve was replaced 12/13/2017.
02/06/2018,02/05/2018,HRM RESOURCES II LLC,401536946,TANK BATTERY,39.809489,-103.193856,WASHINGTON,0,0,0,CROP LAND,,0,0,"Back pressure regulator went out on the Treater causing loss of pressure. Fluid backed up into the production tank and overflowed. Well was shut in, E3 Solutions began removing free liquids with Vacuum Truck.  GeoSolutions met with Jayhawk Grading to review and discuss clean up. Jayhawk Grading began 2/6/18 washing off storage tanks, removing impacted soil within tank berm and lease area surrounding the the tank berm.  Will dispose of impacted soil at either the Last Chance or DADS landfill.  Common fill and road base will be brought in to repair the lease and berms."
03/16/2018,03/12/2018,HRM RESOURCES II LLC,401577949,FLOWLINE,40.508146,-104.120672,MORGAN,0,0,0,CROP LAND,,0,1,"Soil impacted by petroleum was encountered during closure of the site at the former separator location.  Excavation revealed that the source of the historic impacts is leaks from tyhe flowlines from the tank area to the seperator.  Excavation of the impacted area was conducted beginning March 12, 2018."
12/11/2014,11/27/2014,HRM RESOURCES LLC,400750648,GAS GATHERING SYSTEM,40.8178,-107.9278,MOFFAT,0,0,0,NON-CROP LAND,,0,0,"Late in the day on 12/4/14 there was an accidental release of E&P waste (water) and potential produced fluids (condensate) from a flow line servicing our Big Hole 15-1 and Big Hole 33-15 wells more specifically located at the Big Hole Compressor site at a location of NENESW 22-10N-94W Moffat County, Colorado. It appears we had a pop off valve that malfunctioned and sprayed a fine mist of fluid over an area approx  140 x 40 feet. While it is not believed that more than a barrel of fluid/waste was released and field observations by HRM Contract personnel reported no visible staining, out of an abundance of caution we are reporting this incident. Any necessary clean up operations will begin immediately, however there was a misting on equipment owned by Source Gas and we will be coordinating with them to clean said equipment on Monday."
06/16/2016,06/14/2016,HUNTER RIDGE ENERGY SERVICES LLC,401064094,FLOWLINE,39.698,-108.144,GARFIELD,0,0,0,NON-CROP LAND,,1,0,see attached
10/17/2019,10/10/2019,HUNTER RIDGE ENERGY SERVICES LLC,402213355,OTHER,39.696671,-108.144034,RIO BLANCO,0,0,0,NON-CROP LAND,,0,1,The 12  inch poly line that captures water at the upper diversion and routes impacted spring water to the sediment trap of the vault and plant split roughly 500 feet south (upstream) of the vault.  All water from the pipe as well as all water in the creek is still captured and treated to standards in Permit COG315481  The water collected in the upper diversion is now joining the impacted water from seeps located north (downstream) of the upper diversion roughly 500 feet south of the vault instead of in the sediment trap directly upstream of the vault.
11/17/2016,11/16/2016,HYNDREX RESOURCES,401151762,TANK BATTERY,39.803342,-104.633332,ADAMS,0,0,0,CROP LAND,,0,0,Production line (oil) between separator and tank started leaking.  Leak was contained inside berms.  Shut well in and removed pressure from separator.
05/24/2018,05/22/2018,HYNDREX RESOURCES,401652819,FLOWLINE,40.124211,-104.799367,WELD,0,0,0,CROP LAND,,0,0,"Line had been evacuated and then fresh water was pumped thru line and then evacuated again. This was done because a 10"" oil transmission line was being installed (Noble) and my line (Hyndrex) is a fiberglass line that had been installed by a previous owner with no tracer wire. I assumed that a line strike could easily happen in this situation and it did. I figured that if and when that happened it would not be a danger or an environmental problem. After the strike I had a roustabout company repair the fiberglass with exact fiberglass components. After the 10"" line was in and past me I was told I could start up again. I pressured up the line with natural gas  to 35 psi and was going to shut everything in overnight to see if the line would hold pressure. It did not. The repair on the line did not hold and residual water in the line was pushed out of the failed repair to surface. I shut everything in and and the leak stopped."
09/15/2018,09/14/2018,IMPETRO RESOURCES LLC,401764320,WELL,39.71031,-103.356096,WASHINGTON,0,0,0,OTHER,Pasture,0,0,"On 09/14/18 at 13:10 a flowline leak was discovered, shut-in and isolated.  The flowline is from the Loudder 14-7 #2 well to the Loudder tank battery.  The leak was discovered by the pumper.  The well was shut in and the extent of the release was walked by the pumper.  The release was contained by creating a soil berm at the low end of the release.  A vac truck was on site within ~15 minutes and began removing liquid.  A clean-up crew was dispatched to help the vac truck remove the liquid.  145 bbl of liquid was recovered from the surface consisting of ~3 bbl oil and ~142 bbl water (see attached picture of wellhead sample from 9/13/18 showing 2% oil cut).  The clean-up crew prepared the oil stained soil for removal.  Eagle Enviromental was dispatched to take a soil sample and a water sample from a small pond in a low spot in the field located ~140' past the end of the release.  The oil stained soil will be removed on 9/17/18 by M&M Excavation and hauled to disposal at Waste Management."
12/20/2018,12/14/2018,IMPETRO RESOURCES LLC,401883642,PIT,40.13358,-102.86358,WASHINGTON,0,1,0,CROP LAND,,0,0,"On 12/19/18 at 15:45 the local farmer called the Impetro Resources LLC 24 hour phone number posted on the sign at the Walters tank battery and informed that the produced water pit was over flowing on the East side due to large waves and was beginning to wash out.  Sam called the lease operator to shut the flow to the pit off.  The lease operator arrived on location and shut off flow to the pit at 16:30.  Sam arrived on location with a construction crew at 18:00 and observed a 6"" wide and 1' deep wash at the top of the East pit wall.  At 18:00 freeboard was approximatly 1' with the wind blowing waves against the East wall.  A water flow 6"" wide and 1"" deep was flowing across the pit wall and down into the bar ditch and across WCR 39.  Concrete sacks and sand bags were used to stop the flow and secure the pit wall for the night.  On 12/20/2018 a water truck was used to suck up 180 bbl of water from under ice along the bar ditch and the pit wall was repaired with a back-hoe."
02/17/2019,02/16/2019,IMPETRO RESOURCES LLC,401942740,FLOWLINE,40.22414,-102.99043,WASHINGTON,0,0,0,CROP LAND,,0,0,"On 2/16/19 at 14:15 the Lease Operator made his daily check and noticed a flowline leak in the field.  Was identified by lack of fluid at the treater and steam in the field.  The well was immeadieatly shut down and the flowline isolated.  Fluid had ran down ~3 rows of Winter Wheat in the field for ~1,100'.  The released fluid was naturally contained due to the rows in the field.  There was no pooling or free standing fluid that could be sucked up with a truck.  Crews will be on location 2/18/19 to recover the stained soil via excavation and alalytisc will be taken after the stained soil is cleaned up.  The failure occured less than one day before it was discovered."
11/04/2019,11/03/2019,IMPETRO RESOURCES LLC,402230785,FLOWLINE,39.815342,-102.926275,WASHINGTON,0,0,0,NON-CROP LAND,,0,0,"On the evening of 11/3/19 the Young 14-1 injection well was being turned on (treater lost pressure a couple days before and the battery was shut down) and Sam Bradley forgot to open the valve at the well.  When the injection pump was turned on the pressure came up and dropped back to zero.  The pump was shut down and the isolation valves were closed.  The line was inspected and water had surfaced at the point of the leak.  Less than 5 barrels of produced water, no oil, no soil staining or odor.  The surface is sand and the fluid immeadieatly soaked in.  Maintenance crew came out on 11/4/19 and the line was repaired."
04/01/2021,03/31/2021,IMPETRO RESOURCES LLC,402645904,WELL PAD,39.944522,-103.520125,WASHINGTON,0,0,0,CROP LAND,,0,0,"The morning of Friday, March 26, 2021, there was a fire on location that originated at the oil tank. Southwest Washington County Volunteer Fire Department was called to location and oversaw the fire until it burned itself out. A Form 22 was filed on March 26, 2021 (Document # 402641082). COGCC inspector Susan Sherman and Craig Quint visited the location on March 27 and determined the cause to be a lightning strike (Inspection Document # 693600428). Dark soils were identified during this inspection but COGCC's and operator's consensus was that the darkening was due to charring of the soils. No liquids were visible on location. Rob Young visited the site 3/31 and informed operator there may have been a small spill in containment. Mr. Young also identified that the possible spill may have breached the NW corner of containment."
08/18/2017,08/18/2017,INVESTMENT EQUIPMENT LLC,401380993,TANK BATTERY,39.751336,-103.273404,WASHINGTON,0,0,0,CROP LAND,,0,0,Line was plugged.  Water tank overflowed.
12/23/2019,12/22/2019,INVESTMENT EQUIPMENT LLC,402270485,TANK BATTERY,39.801238,-103.060913,WASHINGTON,0,0,0,CROP LAND,,0,0,Treater dump valve got stuck and oil tanks over ran filling the berm.  The berm failed in two places and oil/produced water flowed down the access road to the well and off location into a winter wheat field.  Dump valve has been repaired.  Vac truck drivers got the free oil.  Removed all oil stained dirt and piled up to haul off.  Replaced with new dirt.  Will take soil samples within 60 days.
02/25/2020,02/19/2020,INVESTMENT EQUIPMENT LLC,402323606,PIT,39.750917,-103.272504,WASHINGTON,0,0,0,CROP LAND,,0,0,Evaporative pit apparently leaked around 50 bbls of produced water.
02/28/2020,02/27/2020,INVESTMENT EQUIPMENT LLC,402327663,PIT,39.765132,-103.128012,WASHINGTON,0,1,0,CROP LAND,,0,0,Animal dug through side of the berm (photo attached). Rebuilt berm using a backhoe.
01/15/2021,01/14/2021,INVESTMENT EQUIPMENT LLC,402576134,OTHER,39.801198,-103.061321,WASHINGTON,0,0,0,CROP LAND,,0,0,"Oil sprayed from faulty ""pop off"" valve at top of heater treater.  40 MPH wind gusts blew it around the ground."
05/19/2020,05/18/2020,JAVERNICK OIL,402401754,TANK BATTERY,38.273248,-105.115624,FREMONT,0,0,0,NON-CROP LAND,,0,0,"Pumper arrived on location 5/18/2020 for normal  activity and well maintenance and observed that the tank berm was filled with produced oil.  Further investigation suggested the tank had ruptured at the bottom and released all its oil.  Operator contacted and advised Tom Beardslee, COGCC Field Inspector of the spill.  Operator also contacted and met with Jason Kosola, COGCC Inspector, who happened to be in the immediate area and arrived on location to get a first hand look at the spill.  Operator was able to immediately move in a temporary tank and transfer the spilled oil into the tank.  Operations were underway to remove contaminated dirt, soil test and prepare berm for replacement tank."
04/28/2014,04/21/2014,K P KAUFFMAN COMPANY INC,400597054,PIT,40.31003,-104.80881,WELD,0,0,0,NON-CROP LAND,,0,0,"In the process of replacing a produced water pit affected by the floods, contaminated soil and groundwater were encountered."
07/02/2014,07/01/2014,K P KAUFFMAN COMPANY INC,400638756,FLOWLINE,40.105945,-105.004032,WELD,0,0,0,CROP LAND,,1,1,"A flowline leaked during the night of June 30th, 2014 and reached an irrigation ditch. The well was shut-in at the moment, so the fluid that spilled was residual fluid in the line. The irrigation ditch connects to the Lower Boulder Ditch, but the release was fully contained with booms before it could have reached the Lower Boulder Dicth. An earthern berm was also built upstream of the culvert connecting the irrigation ditch and the Lower Boulder Ditch. The culvert was pulled out and cleaned. All water and oil in the irrigation ditch was pumped off location and disposed of at a certified facility. The soil in the ditch is being hauled off the location and will be tested before is backfilled. The leak area is 10' x 10' is being reclaimed at the moment."
07/02/2014,07/01/2014,K P KAUFFMAN COMPANY INC,400638884,FLOWLINE,40.100292,-104.881068,WELD,0,0,0,CROP LAND,,0,0,"Kerr McGee recently installed new flowlines above KPK's flowlines. After backfilling and recent heavy rains, the soil settled causing the line to break. KPK is currently working with Kerr McGee to case and replace the broken line. The area of the spill is approximately 100' x 25'. Special line locate equipment is being used to prevent damage to high line pressure lines installed by KMG"
